season,next,team,full,late,late_resid,early_next,late_h1,late_h2,in_season_change,matches_after_change,close_season_change
1617,1718,Liverpool,0.5632397481178736,0.5936962953704786,0.03045654725260505,0.49371844824771155,0.8230458174733098,0.36434677326764736,False,,False
1617,1718,Man City,0.998842245005386,1.2847776084727351,0.28593536346734916,1.6883363502321007,1.5081630536870074,1.0613921632584635,False,,False
1617,1718,Man United,0.5634904669914996,-0.23805265157654945,-0.801543118568049,1.0779086494669674,-0.5087983590202733,0.03269305586717447,False,,False
1617,1718,Southampton,0.1937392610586805,-0.03404808451569869,-0.22778734557437919,-0.15707515561544708,0.0946016036919985,-0.16269777272339594,False,,True
1617,1718,Stoke,-0.08100217360420547,0.172628458473023,0.25363063207722847,-0.5625182665714911,0.05636844351310799,0.28888847343293783,False,,False
1617,1718,Swansea,-0.4579766536426197,-0.030060096640355676,0.427916557002264,-0.6362461152501432,-0.4618668796458765,0.4017466863651653,True,19.0,False
1617,1718,Tottenham,0.6530975088848325,0.9494198432302609,0.2963223343454283,0.7628694229503918,0.22665870591863022,1.6721809805418912,False,,False
1617,1718,Watford,-0.32917244579622124,-0.6238258738072282,-0.29465342801100697,-0.17122343227367257,-0.6754189136254732,-0.5722328339889832,False,,True
1617,1718,West Bromwich Albion,-0.17224566159637072,-0.5747109289811467,-0.402465267384776,0.012537930125503064,-0.8445683383817398,-0.30485351958055357,False,,False
1617,1718,West Ham,-0.1813468134618418,-0.050564041137416194,0.13078277232442562,-0.37293245924644897,-0.7126293552089781,0.6115012729341457,False,,False
1718,1819,Arsenal,0.4792673451859201,0.614751163735748,0.13548381854982788,0.09475398754193946,-0.06514654148390496,1.294648868955401,False,,True
1718,1819,Bournemouth,-0.49220317818044385,-0.1735093394249424,0.31869383875550145,0.22689263806790652,0.29899900516215205,-0.6460176840120367,False,,False
1718,1819,Brighton,-0.37326833184279234,-0.8867189324957628,-0.5134506006529704,-0.40703505009957813,-0.6899869937026101,-1.0834508712889153,False,,False
1718,1819,Burnley,-0.3074574951141095,-0.3743658226458017,-0.06690832753169218,-0.543610988855982,-0.5971893373914638,-0.15154230790013956,False,,False
1718,1819,Chelsea,0.48083926051274534,0.3093442692504347,-0.17149499126231066,0.38358766049466403,0.48606667746742094,0.13262186103344842,False,,True
1718,1819,Crystal Palace,-0.05673321828015287,0.4242046979622036,0.4809379162423565,-0.07798742555146577,-0.1985760755454852,1.0469854714698925,True,34.0,False
1718,1819,Everton,-0.2800022168866459,0.16506951874642017,0.44507173563306607,-0.1705180123139276,0.007393795365548433,0.3227452421272919,True,24.0,True
1718,1819,Huddersfield,-0.35307041395692546,-0.3352335519816454,0.01783686197528006,-0.852234114823379,-0.5106295866030675,-0.15983751736022334,False,,False
1718,1819,Leicester,-0.011688944587117068,-0.24839632763669497,-0.23670738304957792,0.06894383307223705,-0.06349769861991293,-0.4332949566534771,True,29.0,False
1718,1819,Liverpool,0.8683127287265671,0.8742531204973458,0.0059403917707787635,1.3401390054658213,0.02183241935344743,1.7266738216412445,False,,False
1718,1819,Man City,1.2262192975836412,0.9811497456657895,-0.24506955191785174,1.923110513864273,1.2783279243541215,0.6839715669774576,False,,False
1718,1819,Man United,0.27337138828345553,0.06121866581351273,-0.2121527224699428,-0.054376209016478966,0.13083778105765817,-0.00840044943063272,False,,False
1718,1819,Newcastle,-0.07676118459937858,-0.0008219216702253599,0.07593926292915322,-0.6922787388086221,0.08709269999792192,-0.0887365433383726,False,,False
1718,1819,Southampton,-0.1072881898257111,0.31582990116466664,0.4231180909903777,-0.22612984209032838,0.6089024711207053,0.022757331208627957,True,8.0,False
1718,1819,Tottenham,0.6542449525785196,-0.07047615856724984,-0.7247211111457694,0.2817488377505486,-0.5024181191623039,0.3614658020278043,False,,False
1718,1819,Watford,-0.16350551648126355,0.10707517065291983,0.2705806871341834,0.2232452032039514,0.4204534304609154,-0.20630308915507575,True,14.0,False
1718,1819,West Ham,-0.3936988420361157,-0.4231154267705958,-0.02941658473448011,-0.8448652388125777,-0.6195082103855009,-0.22672264315569066,True,27.0,True
1819,1920,Arsenal,0.1759643538750944,-0.17307178504741283,-0.34903613892250723,-0.09914863475689649,0.3841200362425397,-0.7302636063373654,False,,False
1819,1920,Bournemouth,-0.1298254095914572,0.46976284960785236,0.5995882591993096,-0.5206828090260269,0.5718419765593521,0.3676837226563527,False,,False
1819,1920,Brighton,-0.4367747294567922,-0.6049638035190235,-0.16818907406223127,0.06437349747990839,-0.3822443043780126,-0.8276833026600343,False,,True
1819,1920,Burnley,-0.40224562110455186,-0.3749737863001153,0.027271834804436568,0.04675286155149585,-0.39639445392644374,-0.35355311867378686,False,,False
1819,1920,Chelsea,0.4626267477740697,0.6103650266728589,0.14773827889878915,0.45085247931886335,0.9756565796308205,0.24507347371489716,False,,True
1819,1920,Crystal Palace,-0.13126990741130587,-0.23974366229981134,-0.10847375488850547,-0.36055041743793836,0.13186807663693303,-0.6113554012365557,False,,False
1819,1920,Everton,0.08829325595235589,0.8281017655651293,0.7398085096127733,0.09284951544013127,1.2349563095222973,0.4212472216079614,False,,False
1819,1920,Leicester,0.11605669054489959,0.3677252353626154,0.25166854481771583,0.15678221309782156,0.21937537884216007,0.5160750918830709,True,11.0,False
1819,1920,Liverpool,0.8923949010230267,0.8273133947953003,-0.06508150622772635,0.6034337403171142,0.49816631272176654,1.156460476868834,False,,False
1819,1920,Man City,1.3262988727297291,0.9708243152972549,-0.35547455743247425,1.6422008608894387,0.7682385898884271,1.1734100407060826,False,,False
1819,1920,Man United,0.2271236630409803,0.006797087901920425,-0.22032657513905987,0.39543176101410743,0.2047559874532945,-0.19116181164945367,True,21.0,False
1819,1920,Newcastle,-0.2994717168487275,0.15602698908520188,0.4554987059339294,-0.6861472310797004,0.14132259548827455,0.1707313826821292,False,,True
1819,1920,Southampton,-0.21698063410747817,0.3330736157572732,0.5500542498647514,0.07018651393496939,0.607390443589579,0.05875678792496741,True,24.0,False
1819,1920,Tottenham,0.26065999931467415,-0.06634039335090165,-0.3270003926655758,-0.0820421820865639,0.28407466124875175,-0.4167554479505551,False,,False
1819,1920,Watford,-0.16606929898560505,-0.6925427645624421,-0.526473465576837,-0.5794544546316197,-0.9097929646533354,-0.47529256447154866,False,,False
1819,1920,West Ham,-0.34531521668448933,0.0814584314138043,0.42677364809829366,-0.3507467398517204,0.08707265428667825,0.07584420854093031,False,,False
1819,1920,Wolves,0.20224556636613011,0.20718658111492286,0.004941014748792744,-0.0944273841129239,-0.38098730951635407,0.7953604717461998,False,,False
1920,2021,Arsenal,-0.048649000990601814,-0.40623709753948817,-0.35758809654888635,-0.04224926779502867,-0.1667174317408396,-0.6457567633381367,True,21.0,False
1920,2021,Aston Villa,-0.47750203663407476,-0.06999319600614273,0.407508840627932,0.4738887925808371,0.04156822196644281,-0.18155461397872827,False,,False
1920,2021,Brighton,-0.2560100378567545,-0.8826716915689725,-0.626661653712218,0.4030027193057389,-1.2688095901932837,-0.49653379294466143,False,,False
1920,2021,Burnley,-0.05822844002626225,-0.27159509136719323,-0.21336665134093097,-0.1164933047596202,-0.1974940453756854,-0.3456961373587009,False,,False
1920,2021,Chelsea,0.6174461622307907,0.8573740125533735,0.2399278503225828,-0.07404142566434328,0.37881303362838104,1.335934991478366,False,,False
1920,2021,Crystal Palace,-0.4821280208385537,-0.6855473090113534,-0.2034192881727997,-0.14342773316200688,-0.8660376135665606,-0.505057004456146,False,,False
1920,2021,Everton,0.13364189740238244,-0.2705405164810824,-0.4041824138834649,0.6430825449743637,-0.4421032518169945,-0.09897778114517042,True,21.0,False
1920,2021,Leicester,0.30329785296372913,0.5275596356975621,0.22426178273383301,-0.2731643783401648,0.5022299949507993,0.552889276444325,False,,False
1920,2021,Liverpool,0.6419236112261264,0.3215504909249005,-0.3203731203012259,0.8470044464318037,0.2964850555075929,0.34661592634220817,False,,False
1920,2021,Man City,1.1590583232460137,1.9765823457333844,0.8175240224873708,0.3548324678776527,2.7020727081707148,1.2510919832960536,False,,False
1920,2021,Man United,0.3892775496796686,0.49876000676932924,0.10948245708966065,-0.35252012414869616,0.3156026885672361,0.6819173249714224,False,,False
1920,2021,Newcastle,-0.5867609474945296,-0.5706574280550314,0.01610351943949817,-0.40840924189657396,-0.14504835146561684,-0.9962665046444461,False,,False
1920,2021,Sheffield United,-0.09278342305455642,-0.09191175500294357,0.000871668051612845,-0.42848578496403644,0.2467697745393385,-0.4305932845452256,False,,False
1920,2021,Southampton,-0.01995050090040418,0.05444264689854885,0.07439314779895304,0.018336192626703596,-0.39042783437995254,0.49931312817705026,False,,False
1920,2021,Tottenham,-0.05845317778386643,0.041896076194349686,0.10034925397821612,0.7642144520886407,0.20035375294258972,-0.11656160055389037,True,26.0,False
1920,2021,West Ham,-0.34941674324203725,0.477363743145117,0.8267804863871542,0.42660134381681086,0.8191563310023064,0.13557115528792743,True,20.0,False
1920,2021,Wolves,0.3195895550679869,0.24247908997312714,-0.07711046509485978,-0.3422528810383622,0.6411780363059911,-0.15621985635973695,False,,False
2021,2122,Arsenal,0.13822174729925915,0.20280831958065826,0.06458657228139911,-0.6298581853433671,0.06290937822368126,0.3427072609376352,False,,False
2021,2122,Aston Villa,0.07110517848492486,-0.4949796665980277,-0.5660848450829525,-0.17724790623096884,0.18013367022251545,-1.170093003418571,False,,False
2021,2122,Brighton,0.2544132918148345,0.033810988309015376,-0.22060230350581914,0.027814834257072683,0.1525998608940414,-0.08497788427601068,False,,False
2021,2122,Burnley,-0.42974227413083277,-0.12153270815879884,0.3082095659720339,-0.4355200940859995,0.22704455847242175,-0.4701099747900194,False,,False
2021,2122,Chelsea,0.6813889484074029,1.1384695149051114,0.45708056649770845,0.4200358733651988,0.8089899888943387,1.467949040915884,True,19.0,False
2021,2122,Crystal Palace,-0.5465484162957817,-0.33770739145070006,0.2088410248450816,-0.10077111388880204,-0.9110270163949749,0.23561223349357455,False,,True
2021,2122,Everton,-0.03494428923032158,-0.23521156249481645,-0.20026727326449487,0.31747681815244605,0.1188079893123281,-0.589231114301961,False,,True
2021,2122,Leeds,0.004173093275794332,0.10251611609506135,0.09834302281926702,-0.6709302826871523,0.2319298576413089,-0.026897625451186236,False,,False
2021,2122,Leicester,0.11592700268472425,0.03089809324209573,-0.08502890944262852,-0.16538787813335845,-0.34182685111563216,0.40362303759982354,False,,False
2021,2122,Liverpool,0.5426043007566524,1.1066466662355023,0.5640423654788499,0.984900849724994,1.3283441330312185,0.8849491994397863,False,,False
2021,2122,Man City,0.9865986474433868,0.8155885109576229,-0.1710101364857639,1.4165036328919907,0.2641497360282847,1.3670272858869612,False,,False
2021,2122,Man United,0.32701901224506935,0.01263095491605438,-0.314388057329015,0.5464738929519078,0.04438591969687655,-0.019124009864767793,False,,False
2021,2122,Newcastle,-0.3646395406299606,-0.420920814801314,-0.05628127417135337,-0.2949364131622197,-0.12638835689350333,-0.7154532727091246,False,,False
2021,2122,Southampton,-0.22546598769983353,-0.23695625646409169,-0.011490268764258155,-0.32362052001960995,-0.4086511270175379,-0.06526138591064538,False,,False
2021,2122,Tottenham,0.16284511258123854,0.33696743105377297,0.17412231847253443,-0.6691478665509911,-0.7273430968163761,1.401277958923922,True,6.0,True
2021,2122,West Ham,0.2274417866806917,0.27548205394544373,0.04804026726475202,0.1983574292551693,-0.26459553290713655,0.8155596407980239,False,,False
2021,2122,Wolves,-0.21622722862505464,-0.5610907715303818,-0.34486354290532717,0.4590156009825914,-0.37715820445109327,-0.7450233386096702,False,,True
2122,2223,Arsenal,0.2492110227942922,0.24549932317645398,-0.00371169961783821,0.9123749047847659,0.31514325272831495,0.17585539362459301,False,,False
2122,2223,Aston Villa,-0.14114806158250912,-0.1631850046511736,-0.022036943068664494,-0.509557069363589,0.4201031673190467,-0.7464731766213939,True,27.0,False
2122,2223,Brentford,0.04898757507318881,0.4395694192141122,0.3905818441409234,0.161048404755623,0.02450562456171716,0.8546332138665073,False,,False
2122,2223,Brighton,0.0013517509870554457,0.44093218080931335,0.4395804298222579,0.4038163815312375,-0.12192672736840975,1.0037910889870363,False,,False
2122,2223,Chelsea,0.5946082912934814,0.694613244566059,0.10000495327257763,-0.1831680092156097,0.6620773026261642,0.7271491865059542,False,,False
2122,2223,Crystal Palace,0.08159377736892291,0.4457642408742866,0.3641704635053637,-0.5769302575323452,0.8279602517526196,0.06356822999595385,False,,False
2122,2223,Everton,-0.3733843988900258,-0.3084006346719061,0.06498376421811969,-0.23054860206919614,-0.07165649101018161,-0.5451447783336306,True,18.0,False
2122,2223,Leeds,-0.3751225588436491,-0.7532036345422831,-0.37808107569863403,0.1356685795124416,-0.7802771727709173,-0.7261300963136493,True,12.0,False
2122,2223,Leicester,-0.2068594294046264,0.1328852762155102,0.3397447056201366,-0.6054285760045067,-0.37932298406347903,0.6450935364944993,False,,False
2122,2223,Liverpool,1.008476606059623,0.8756979923143771,-0.13277861374524602,0.940247381651549,0.5701682121612709,1.1812277724674833,False,,False
2122,2223,Man City,1.1533765012994812,1.6484979803958313,0.49512147909635007,1.4186217103885437,1.4003756097341329,1.8966203510575301,False,,False
2122,2223,Man United,0.00675923960087267,-0.6574394977746315,-0.6641987373755042,0.09384604455814059,-1.3919959777057012,0.07711698215643842,True,24.0,True
2122,2223,Newcastle,-0.3494425336208897,-0.40688132210278033,-0.05743878848189066,0.04960196527547922,-0.258171246924259,-0.5555913972813016,True,27.0,False
2122,2223,Southampton,-0.34917881961394115,-1.0360854574385747,-0.6869066378246336,-0.09259801411939898,-0.4734885234425852,-1.5986823914345643,False,,False
2122,2223,Tottenham,0.4095146271003992,0.861891988354885,0.4523773612544858,0.5038050492702633,0.03315632135863041,1.6906276553511397,True,28.0,False
2122,2223,West Ham,0.01772895564038812,-0.012728946519223572,-0.03045790215961169,-0.11951042074135497,0.18457480109017155,-0.2100326941286187,False,,False
2122,2223,Wolves,-0.2346741511944262,-0.7680061793165628,-0.5333320281221365,0.041613231117794046,-0.13901325254819588,-1.3969991060849296,False,,False
2223,2324,Arsenal,0.6173201759428754,0.12619000140856704,-0.4911301745343083,0.30659890927697814,-0.5709131679497372,0.8232931707668714,False,,False
2223,2324,Aston Villa,-0.04410777961949524,0.3746575201195466,0.41876529973904186,-0.06916926543085004,0.3030899756040814,0.4462250646350119,True,25.0,False
2223,2324,Bournemouth,-0.42660424461059027,-0.19467217116132873,0.23193207344926153,-0.4859053421477441,-0.22928620406052572,-0.1600581382621317,True,23.0,True
2223,2324,Brentford,0.061654735127743956,0.25185875225047505,0.1902040171227311,0.20434293971912942,-0.6787420237844711,1.1824595282854213,False,,False
2223,2324,Brighton,0.5609740009281543,-0.19027009384598612,-0.7512440947741404,0.403851771279824,-0.7403017035309682,0.35976151583899596,True,32.0,False
2223,2324,Chelsea,-0.07017048097847786,-0.5408741102412988,-0.47070362926282094,0.5379217922318312,-1.325785048497444,0.24403682801484625,True,9.0,True
2223,2324,Crystal Palace,-0.19773335431989236,0.1417134301623698,0.3394467844822622,0.24633413250768252,-0.029946642576437865,0.3133735029011775,True,10.0,False
2223,2324,Everton,-0.33931395943837145,-0.048722621292202006,0.29059133814616944,0.1506044186544542,-0.29261431249895276,0.19516906991454874,True,18.0,False
2223,2324,Fulham,-0.464860210405287,-0.22963906183725472,0.2352211485680323,-0.48082153199692884,-0.2940790740773001,-0.1651990495972094,False,,False
2223,2324,Liverpool,0.48060232741549164,0.7690988187540246,0.288496491338533,0.6570908496221964,0.5447434916376664,0.9934541458703828,False,,False
2223,2324,Man City,0.8609966855543594,0.4759027414320176,-0.38509394412234177,1.0228499755614582,0.5306954175010571,0.4211100653629782,False,,False
2223,2324,Man United,0.4155229839470969,0.8827383825524722,0.46721539860537525,-0.09020385296692357,1.2888418864018873,0.4766348787030568,False,,False
2223,2324,Newcastle,0.6605680622696589,0.9326981733746219,0.272130111104963,0.7763775605160074,1.1101304538600962,0.7552658928891476,False,,False
2223,2324,Nott'm Forest,-0.5114137092955153,-0.2613232063025553,0.25009050299296004,-0.25033174465895996,-0.5266573997966252,0.004010987191514622,False,,False
2223,2324,Tottenham,0.0894103809653681,0.11780177575141737,0.028391394786049268,0.556247515530093,0.41897806409640603,-0.1833745125935712,True,6.0,True
2223,2324,West Ham,-0.10811807206955208,-0.6036947268876598,-0.4955766548181077,-0.48058089771194307,0.6894173717597987,-1.8968068255351185,False,,False
2223,2324,Wolves,-0.515118985102793,-1.285625011846614,-0.770506026743821,-0.6128538124046713,-0.508637788406272,-2.0626122352869554,True,23.0,True
2324,2425,Arsenal,0.8461998547916745,1.0692777708855328,0.2230779160938583,0.7333678189764595,0.5322574221150731,1.6062981196559925,False,,False
2324,2425,Aston Villa,0.016922516458527843,-0.3493269099645184,-0.3662494264230462,0.6237908873769213,-0.24842435240849367,-0.4502294675205431,False,,False
2324,2425,Bournemouth,0.025980825055159595,-0.16176608637922382,-0.1877469114343834,0.15427496338101185,-0.24171787601940428,-0.08181429673904335,False,,False
2324,2425,Brentford,0.05852019759133911,0.17469482358252744,0.11617462599118833,-0.443625636677579,0.1934658846602096,0.15592376250484544,False,,False
2324,2425,Brighton,0.015250866703531736,-0.06310721967166498,-0.07835808637519671,0.22583526883055982,0.030863188927486036,-0.15707762827081598,False,,True
2324,2425,Chelsea,0.2320882869429168,0.5679087005859659,0.33582041364304904,0.6374939344632319,1.0192112179303243,0.11660618324160761,False,,True
2324,2425,Crystal Palace,-0.08620122852107175,0.8652629688277474,0.9514641973488192,-0.35984862631850373,0.7687715675533681,0.961754370102127,True,13.0,False
2324,2425,Everton,0.07700678619470012,-0.23903802844525565,-0.31604481463995576,-0.6476902209154862,0.20409006402916086,-0.6821661209196721,False,,False
2324,2425,Fulham,-0.17052834626061403,0.053217864640708136,0.22374621090132216,0.5034990213993971,0.04510833055180911,0.06132739872960712,False,,False
2324,2425,Liverpool,0.7339892289887545,0.8916289149265104,0.1576396859377559,0.9983958650012936,0.19669784226835071,1.58655998758467,False,,True
2324,2425,Man City,0.8402389867502229,0.813230706928891,-0.027008279821331915,0.795597101869533,0.9155056619990972,0.7109557518586849,False,,False
2324,2425,Man United,-0.2585399765669319,-0.13337849491682185,0.12516148165011004,-0.17153163617898914,-0.21692744408046336,-0.04982954575318044,False,,False
2324,2425,Newcastle,0.3418940296775579,0.5596589003983059,0.21776487072074802,-0.5791524809664667,0.47676418632318907,0.6425536144734229,False,,False
2324,2425,Nott'm Forest,-0.032404538113459745,0.3405427384454569,0.37294727655891663,0.09931556765089937,0.35854327108727774,0.32254220580363596,True,21.0,False
2324,2425,Tottenham,0.16271669232522656,0.19689019101145985,0.03417349868623329,1.144910365939112,-0.42181614643840876,0.8155965284613286,False,,False
2324,2425,West Ham,-0.35028146811851374,-0.94790220024702,-0.5976207321285063,-0.7016221810208606,-0.133835053984143,-1.761969346509897,False,,True
2324,2425,Wolves,-0.4010478452542927,-1.3287477243641443,-0.9276998791098516,-0.4188915479447477,-0.5145774329296534,-2.1429180157986356,False,,False
2425,2526,Arsenal,0.6291841133039362,0.3291491004170867,-0.3000350128868495,0.6928169607824861,0.5036814935951419,0.15461670723903134,False,,False
2425,2526,Aston Villa,0.16477634905920965,0.1748495444705961,0.01007319541138646,-0.39134784464828387,0.8205766522464816,-0.47087756330528924,False,,False
2425,2526,Bournemouth,0.2993560437799737,0.025497038276006467,-0.27385900550396725,0.270917524882265,-0.21959560135635361,0.2705896779083666,False,,False
2425,2526,Brentford,0.044859092326986774,0.7581505128269114,0.7132914204999246,-0.01702160084036512,0.9788977886647374,0.5374032369890854,False,,True
2425,2526,Brighton,0.14058085460549094,-0.18049284223194487,-0.3210736968374358,-0.10243737259310874,-0.6472811955104024,0.2862955110465127,False,,False
2425,2526,Chelsea,0.35929573318428915,0.149812456770641,-0.20948327641364814,0.3269525573504949,0.6345939837820949,-0.33496907024081285,False,,False
2425,2526,Crystal Palace,0.13506555052405644,0.4787711968106028,0.3437056462865464,0.4939199228176982,0.20224717044850074,0.7552952231727049,False,,False
2425,2526,Everton,-0.12443451049618034,0.0474631873631475,0.17189769785932785,0.25637809355825947,0.053266336800107505,0.04166003792618748,True,19.0,False
2425,2526,Fulham,0.1606491390007148,0.04382209564029738,-0.11682704336041744,0.0983719871002262,-0.2516819391459659,0.33932613042656073,False,,False
2425,2526,Liverpool,0.8375509501305093,0.8020775908811625,-0.0354733592493468,0.15845669595623005,0.8933098606656275,0.7108453210966975,False,,False
2425,2526,Man City,0.37081609850331543,0.3628562274749436,-0.007959871028371812,0.7890837968889578,0.44912613515541716,0.2765863197944701,False,,False
2425,2526,Man United,-0.06899251314286496,0.09977459020561193,0.1687671033484769,0.025785841489632217,-0.5706315050361126,0.7701806854473364,True,27.0,False
2425,2526,Newcastle,0.26485583090704423,0.444378609991362,0.17952277908431774,0.1458109972530598,-0.11749886975568584,1.0062560897384096,False,,False
2425,2526,Nott'm Forest,-0.0580337961067367,-0.17735740613608297,-0.11932361002934627,-0.361229039242087,-0.3456821485761212,-0.009032663696044626,False,,False
2425,2526,Tottenham,-0.0664635023594989,-0.7039041854930126,-0.6374406831335137,-0.06613729614511744,0.08641873910268642,-1.4942271100887117,False,,True
2425,2526,West Ham,-0.3205066147453829,-0.12329204296325354,0.19721457178212937,-0.6678987855316826,-0.21602295120724122,-0.03056113471926585,True,18.0,False
2425,2526,Wolves,-0.17127680884583416,0.00731362016855273,0.17859042901438688,-0.47801589389659704,-0.33513263400177934,0.34975987433888484,True,22.0,False
