season,team,res_gf_early,res_gf_rest,res_total_early,res_total_rest,d_total,d_gf,next,prior_season,prior_position,prior_points,late10_form,promoted,offseason_mgr,churn
0102,Leeds,0.033850351861590834,0.019980321531752138,-0.7471484506305003,0.1666234334738229,-0.9137718841043232,0.013870030329838696,0102,0001,4.0,68.0,0.704113910227535,False,,
0102,Leicester,-0.05259640918557118,0.002102136624137038,0.8132500295002075,-0.20353450493609182,1.0167845344362993,-0.05469854580970822,0102,0001,13.0,48.0,-0.23299090515787937,False,,
0102,Liverpool,-0.2353712160531034,0.016135781434844718,0.11055024607486826,-0.03372789552958011,0.14427814160444835,-0.25150699748794814,0102,0001,3.0,69.0,0.43178487490124673,False,,
0102,Man United,0.41679755363329124,-0.09494228475120461,0.8652336342772978,-0.12609422588337674,0.9913278601606745,0.5117398383844959,0102,0001,1.0,80.0,-0.7995381016286107,False,,
0102,Middlesbrough,-0.14880536552896842,0.036235649507717245,0.5596107137854961,-0.12232374335399904,0.6819344571394952,-0.18504101503668566,0102,0001,16.0,42.0,0.21489782666670112,False,,
0102,Newcastle,-0.16409979724194698,0.0052365637689785124,0.0023139093131612962,0.014513484554992115,-0.012199575241830818,-0.1693363610109255,0102,0001,11.0,51.0,-0.023305300226826985,False,,
0102,Southampton,-0.28812197483589613,0.022649858550382797,-0.04550360555488638,-0.030085067304502056,-0.015418538250384327,-0.31077183338627895,0102,0001,10.0,52.0,-0.22752410075426066,False,,
0102,Sunderland,-0.10854009244028762,0.04658886716261377,-0.6500700660937214,0.1094218764306576,-0.759491942524379,-0.15512895960290138,0102,0001,7.0,57.0,0.18145814362746912,False,,
0102,Tottenham,0.061938798500251635,-0.008656304329163853,-0.10895354243619766,0.01951145051883428,-0.12846499295503194,0.07059510282941549,0102,0001,12.0,49.0,0.28628913148261165,False,,
0102,West Ham,-0.465706556414524,0.12330198072981369,-0.5133649082685895,0.12457931337748049,-0.63794422164607,-0.5890085371443377,0102,0001,17.0,42.0,-0.23147271995956048,False,,
0203,Arsenal,0.1269673513709638,-0.0060954654138764275,0.10582442997315367,0.04646519285425085,0.05935923711890281,0.13306281678484022,0203,0102,1.0,87.0,-0.11463529554597768,False,,
0203,Aston Villa,-0.6699037997207337,0.09573757175478073,-0.8213993810689469,0.11527937252133157,-0.9366787535902785,-0.7656413714755144,0203,0102,8.0,50.0,0.024518912610048856,False,,
0203,Birmingham,0.3404422386390313,-0.04224064527080729,-0.013739525562703228,0.010811097359922944,-0.02455062292262617,0.38268288390983857,,,,,,True,,
0203,Blackburn,-0.20821254768173114,-0.033977141078280565,0.0761592083635978,-0.07967928935463289,0.1558384977182307,-0.17423540660345058,0203,0102,10.0,46.0,0.4860230297308519,False,,
0203,Bolton,0.20310704995662388,-0.015113720394264892,0.45169923622979863,-0.07555890336846822,0.5272581395982668,0.21822077035088877,0203,0102,16.0,40.0,0.07761841050306514,False,,
0203,Charlton,-0.17326611537616568,0.039827983217191845,-0.06406029871182832,0.012897086281101755,-0.07695738499293008,-0.21309409859335754,0203,0102,13.0,44.0,-0.3841011557853467,False,,
0203,Chelsea,0.5934705430107722,-0.11936789252475041,0.7489945618863635,-0.12496136677905847,0.8739559286654219,0.7128384355355226,0203,0102,6.0,64.0,-0.1884827987538686,False,,
0203,Everton,-0.16700985363030788,0.03846315781648453,0.12540568666566262,-0.0177068683349091,0.14311255500057174,-0.20547301144679242,0203,0102,15.0,43.0,0.5795610571444082,False,,
0203,Fulham,0.8619071137372724,-0.14036625661800878,0.7968627790986756,-0.14171219611080046,0.9385749752094761,1.002273370355281,0203,0102,14.0,44.0,-0.07675990907113527,False,,
0203,Leeds,0.0021516306551812394,-0.06402419829282496,-0.7043095655647905,0.09080200405047625,-0.7951115696152667,0.06617582894800621,0203,0102,5.0,66.0,0.12383975909129266,False,,
0203,Liverpool,0.6627883221913989,-0.12048604958324607,0.9784918598904735,-0.16382826248260973,1.1423201223730832,0.783274371774645,0203,0102,2.0,80.0,0.38537969689543183,False,,
0203,Man City,-0.003627084214514298,0.013539672465074294,-0.1891027416773725,0.045175515047164425,-0.23427825672453695,-0.017166756679588592,,,,,,True,,
0203,Man United,-1.26917678070432,0.17036349385037272,-1.2338351641905954,0.19320538935194184,-1.4270405535425372,-1.4395402745546926,0203,0102,3.0,77.0,-0.24031945460793333,False,,
0203,Middlesbrough,0.0343070039302538,0.0988346012961496,-0.244743299557032,0.14507421945184895,-0.38981751900888095,-0.0645275973658958,0203,0102,11.0,45.0,-0.07541094564613697,False,,
0203,Newcastle,-0.4717936820320722,0.04788746752166648,-0.4303903921636339,0.06477111853488457,-0.49516151069851844,-0.5196811495537387,0203,0102,4.0,71.0,0.17591700144245567,False,,
0203,Southampton,-0.6054049665280695,0.11134202772725693,-0.6289574331264124,0.10718643463114044,-0.7361438677575528,-0.7167469942553264,0203,0102,12.0,45.0,-0.11262806022907494,False,,
0203,Sunderland,-0.18538618621197697,0.030746962334064605,-0.6830639842462669,0.06614678455885381,-0.7492107688051207,-0.21613314854604157,0203,0102,17.0,40.0,-0.057706157997916674,False,,
0203,Tottenham,0.4980770831118802,-0.031625838416493746,0.40181758300034015,-0.011339739656724787,0.41315732265706495,0.529702921528374,0203,0102,9.0,50.0,-0.16497122201714673,False,,
0203,West Brom,0.2743186466570582,-0.02100060923824716,-0.24424263807986116,0.033299828777091395,-0.27754246685695255,0.29531925589530533,,,,,,True,,
0203,West Ham,-0.6388435361823627,0.08518124821358583,-0.218498774582874,-0.003403544467285427,-0.21509523011558856,-0.7240247843959485,0203,0102,7.0,53.0,0.35669145760192916,False,,
0506,Arsenal,-0.1225921063701682,0.20868783947309863,-0.3702916869232112,0.27273903310855263,-0.6430307200317638,-0.3312799458432668,0506,0203,2.0,78.0,0.12190213646530446,False,,
0506,Aston Villa,-0.22165020812467576,0.03545149625889149,-0.33640022232048866,0.052959752339557145,-0.3893599746600458,-0.2571017043835673,0506,0203,16.0,45.0,0.03737477008259389,False,,
0506,Birmingham,-0.020198692416325565,0.027187283261294184,0.32324700098485476,-0.0673856406396962,0.39063264162455097,-0.04738597567761975,0506,0203,13.0,48.0,0.42111992478138305,False,,
0506,Blackburn,-0.8773003373571943,0.13337768655269167,-0.6901981825805189,0.10859837571229013,-0.798796558292809,-1.010678023909886,0506,0203,6.0,60.0,0.38134237266502735,False,,
0506,Bolton,-0.149975206841778,0.0037460597570883013,-0.5082784881543,0.07775931228993854,-0.5860378004442386,-0.1537212665988663,0506,0203,17.0,44.0,-0.0756513152233794,False,,
0506,Charlton,0.592405950244506,-0.10573015394820642,-0.06378582718951235,0.010656460442894061,-0.07444228763240641,0.6981361041927124,0506,0203,11.0,49.0,-0.4978999369585254,False,,
0506,Chelsea,-0.11058530669604731,-0.11959703986526911,-0.6440871197690377,0.0032362507640237917,-0.6473233705330614,0.009011733169221797,0506,0203,4.0,67.0,0.049418908663938776,False,,
0506,Everton,-0.7176713962700161,0.14143521831208467,-0.9919066214988491,0.17439911058431773,-1.166305732083167,-0.8591066145821007,0506,0203,7.0,59.0,-0.07794747893909906,False,,
0506,Fulham,-0.48932723833131436,-0.0012950057182461588,-0.4986526934477277,0.01448418697758476,-0.5131368804253125,-0.4880322326130682,0506,0203,14.0,48.0,-0.13756603095671702,False,,
0506,Liverpool,-0.7099108945481426,0.13960985341317067,-0.39439774128184374,0.08982772940787212,-0.4842254706897159,-0.8495207479613133,0506,0203,5.0,64.0,0.5500992764386715,False,,
0506,Man City,-0.030382636072369018,0.07424090958687274,-0.2881707731309088,0.11619751303259294,-0.40436828616350173,-0.10462354565924176,0506,0203,9.0,51.0,-0.44675388879381395,False,,
0506,Man United,-0.6007120829507887,0.09612108153004392,-0.9502567121895787,0.19343584836417177,-1.1436925605537505,-0.6968331644808327,0506,0203,1.0,83.0,1.0060920482877904,False,,
0506,Middlesbrough,-0.14772189413375228,-0.023054248256144726,-0.468325647400925,0.04832109029673427,-0.5166467376976593,-0.12466764587760755,0506,0203,12.0,49.0,0.04285904210742218,False,,
0506,Newcastle,-0.442026218515909,0.14604071322626966,-0.5890427862404751,0.17369842914513312,-0.7627412153856082,-0.5880669317421787,0506,0203,3.0,69.0,0.01265999068078253,False,,
0506,Portsmouth,-0.15862248257079406,0.07716892983074979,-0.12042085938524909,0.05147177655921384,-0.1718926359444629,-0.23579141240154383,,,,,,True,,
0506,Sunderland,-0.18821994311577753,0.014199325220557703,-0.44082115018404094,0.019925151801853128,-0.46074630198589406,-0.20241926833633522,0506,0203,20.0,19.0,-0.36256841551731894,False,,
0506,Tottenham,-0.38720593168627,0.09949429004548176,-0.9523437853790133,0.21466493446434268,-1.167008719843356,-0.48670022173175176,0506,0203,10.0,50.0,-0.33064846002484655,False,,
0506,West Brom,0.10527232803973856,-0.018057387086929604,0.552120181903296,-0.12878873967236187,0.6809089215756579,0.12332971512666815,0506,0203,19.0,26.0,0.04937931197420893,False,,
0506,West Ham,0.25368608112076857,-0.09811332795198593,-0.520492519371947,0.06512064503207626,-0.5856131644040232,0.35179940907275453,0506,0203,18.0,42.0,0.07018988606559455,False,,
0506,Wigan,-0.4662666466254992,0.08552305896955793,-1.009080874797853,0.18847259181987203,-1.197553466617725,-0.5517897055950571,,,,,,True,,
0607,Arsenal,-0.30169494969563626,0.05343503974956952,-0.5280943435816154,0.11576391509695576,-0.6438582586785712,-0.3551299894452058,0607,0506,4.0,67.0,0.6161043513507694,False,,
0607,Aston Villa,0.03965543306798772,-0.06923528798964076,-0.4292842239300066,0.016496522167938538,-0.44578074609794516,0.10889072105762848,0607,0506,16.0,42.0,-0.2737926788443073,False,,
0607,Blackburn,-0.175980769222106,0.06114305266192234,-0.1521747090180466,0.06683263082326851,-0.21900733984131512,-0.23712382188402836,0607,0506,6.0,63.0,0.08444503242236628,False,,
0607,Bolton,-0.6749367426504546,0.06084531888845384,-1.3804149051886396,0.19899286147344575,-1.5794077666620854,-0.7357820615389083,0607,0506,8.0,56.0,-0.20947943136156527,False,,
0607,Charlton,-0.12843161475003526,0.02416772596861935,-0.06112134356462436,-0.013234649360930828,-0.047886694203693535,-0.1525993407186546,0607,0506,13.0,47.0,-0.20210383943260826,False,,
0607,Chelsea,0.15510655498194084,-0.010681297980428925,0.07456055260739491,0.017668904780156508,0.056891647827238406,0.16578785296236975,0607,0506,1.0,91.0,-0.17093410273536414,False,,
0607,Everton,0.35382656118566963,-0.10685697254611443,0.2773354935920214,-0.08430260801677834,0.3616381016087998,0.46068353373178406,0607,0506,11.0,50.0,0.3175297403044481,False,,
0607,Fulham,-0.1881759955179277,-0.0626760201703898,-0.512600185479774,-0.011263374560685394,-0.5013368109190887,-0.12549997534753793,0607,0506,12.0,48.0,-0.24719510228677272,False,,
0607,Liverpool,-0.06873520841168064,0.1167736485841189,0.23182669730531794,0.06643120412681253,0.1653954931785054,-0.18550885699579955,0607,0506,3.0,82.0,0.9184865501735926,False,,
0607,Man City,0.06731659795992866,-0.07501695247466891,0.09780469131288083,-0.10452623120934985,0.20233092252223067,0.14233355043459756,0607,0506,15.0,43.0,-0.6047825309554475,False,,
0607,Man United,-0.4337482830895829,0.029368657856648328,-0.44719464517733093,0.06682457051560647,-0.5140192156929374,-0.46311694094623124,0607,0506,2.0,83.0,-0.3983981637463616,False,,
0607,Middlesbrough,-0.16667897598954273,0.0905957855660503,-0.001953373720407011,0.052795010136885034,-0.05474838385729205,-0.25727476155559303,0607,0506,14.0,45.0,-0.13081588404625377,False,,
0607,Newcastle,-0.01175131600154758,0.021903757978620597,0.14489273020213345,-0.02211927942283721,0.16701200962497065,-0.033655073980168176,0607,0506,7.0,58.0,0.6285368328738041,False,,
0607,Portsmouth,0.13551566142479943,-0.03965434538129984,-0.6547109221251918,0.10704592880168626,-0.7617568509268781,0.17517000680609926,0607,0506,17.0,38.0,0.8496599004901059,False,,
0607,Reading,-0.026682094936830585,-0.049145811335927596,-0.019570625644913815,-0.03794437829589682,0.018373752650983007,0.02246371639909701,,,,,,True,,
0607,Sheffield Utd,-0.43266491044979455,0.15973140299261532,-0.5765994403449285,0.15476566186108984,-0.7313651022060184,-0.5923963134424098,,,,,,True,,
0607,Tottenham,-1.0446416529893279,0.26933410097296673,-1.3405154641715367,0.34179418505270076,-1.6823096492242375,-1.3139757539622945,0607,0506,5.0,65.0,0.07445652671880765,False,,
0607,Watford,-0.043422894257672706,0.055296695591348886,-0.5443958115039478,0.11102130172702818,-0.655417113230976,-0.0987195898490216,,,,,,True,,
0607,West Ham,0.07053401602660854,0.00022984976440380833,0.3090353178499891,-0.06773045147849353,0.37676576932848266,0.07030416626220473,0607,0506,9.0,55.0,-0.3226099052510769,False,,
0607,Wigan,-0.004310250147777232,-0.0528426599898422,-0.2719713205579665,-0.017128316014570558,-0.254843004543396,0.04853240984206497,0607,0506,10.0,51.0,-0.061421931108104205,False,,
0708,Arsenal,0.042305241797886674,-0.09956412134112069,0.010706743090047674,-0.06692786335062052,0.07763460644066819,0.14186936313900736,0708,0607,3.0,68.0,-0.38589696125032924,False,,
0708,Aston Villa,-0.6187354764690947,-0.026685361753052153,-1.2269203575179388,0.13166064287295395,-1.3585810003908927,-0.5920501147160425,0708,0607,11.0,50.0,0.2815627465224524,False,,
0708,Birmingham,-0.1992502732919932,0.016702572998000487,-0.037672673885115714,-0.017501751210943634,-0.02017092267417208,-0.2159528462899937,,,,,,True,,
0708,Blackburn,-0.1693423892905964,0.0865473528451351,-0.8823301718060433,0.21860687251784694,-1.1009370443238904,-0.25588974213573146,0708,0607,10.0,52.0,0.3880918116286512,False,,
0708,Bolton,0.1375936907163488,-0.02189516114960469,0.6960903898632123,-0.14992403003075877,0.846014419893971,0.1594888518659535,0708,0607,7.0,56.0,0.21969777191389275,False,,
0708,Chelsea,-0.4737554252946587,0.09033699632297805,-0.2236097475407275,0.05553462487863299,-0.27914437241936046,-0.5640924216176367,0708,0607,2.0,83.0,-0.23847040159144225,False,,
0708,Derby,0.047583588073249826,-0.0611231234967533,0.08061680260280306,-0.14497286992795405,0.22558967253075712,0.10870671157000313,,,,,,True,,
0708,Everton,-0.024360784371441995,0.03617752536135923,0.09866766488599503,0.01729551893340999,0.08137214595258505,-0.06053830973280122,0708,0607,6.0,58.0,0.28324788438067233,False,,
0708,Fulham,0.5197148666851527,-0.039425820809423556,0.58136442608249,-0.07590004215875472,0.6572644682412446,0.5591406874945762,0708,0607,16.0,39.0,-0.1344351714457266,False,,
0708,Liverpool,0.011548351370822404,0.08318107844062639,-0.375568485675994,0.16830233453617943,-0.5438708202121734,-0.07163272706980399,0708,0607,4.0,68.0,-0.16279291366116333,False,,
0708,Man City,-0.32488180924395677,0.07593246506132864,-1.5755984350107026,0.30258338479861213,-1.8781818198093148,-0.4008142743052854,0708,0607,14.0,42.0,0.1989219477403476,False,,
0708,Man United,-1.6280983295384743,0.18282942424563625,-1.8472783666333497,0.24728279005913414,-2.094561156692484,-1.8109277537841106,0708,0607,1.0,89.0,-0.3095191566655774,False,,
0708,Middlesbrough,-0.19540786046623104,-0.05271970596178266,0.1615939554867111,-0.12517730311095937,0.2867712585976705,-0.14268815450444838,0708,0607,12.0,46.0,-0.005715468008108307,False,,
0708,Newcastle,0.14918402622029148,-0.013742776430397112,-0.42331486434600357,0.08523806537538274,-0.5085529297213863,0.1629268026506886,0708,0607,13.0,43.0,-0.5855108414829755,False,,
0708,Portsmouth,0.17538431976773336,-0.002735724354996902,0.322758750725393,-0.033822814018669725,0.3565815647440627,0.17812004412273025,0708,0607,9.0,54.0,-0.07887195862213657,False,,
0708,Reading,-0.39832357743467944,0.04130650217053852,-0.5141944876968515,0.049188595405392554,-0.563383083102244,-0.43963007960521794,0708,0607,8.0,55.0,-0.4323059234510703,False,,
0708,Sunderland,-0.05860813324903721,0.06020569486495167,-0.2695368361990074,0.07182057221526109,-0.34135740841426854,-0.11881382811398888,,,,,,True,,
0708,Tottenham,-0.1788842933300123,0.09399982263517213,0.030438051170364282,0.08606294226699002,-0.05562489109662573,-0.2728841159651844,0708,0607,5.0,60.0,0.5183964297399127,False,,
0708,West Ham,0.27675576237334204,-0.007935768813652197,0.13371289622361035,0.004796411512546839,0.1289164847110635,0.28469153118699425,0708,0607,15.0,41.0,0.8121187564843029,False,,
0708,Wigan,0.21982868285287904,-0.021436776486428603,-0.10589094501778214,0.013226490937212745,-0.11911743595499488,0.24126545933930765,0708,0607,18.0,38.0,-0.28642976602753983,False,,
0809,Arsenal,-0.27003302945594043,-0.07323678568186531,-0.4195101407116471,-0.014876264645594162,-0.40463387606605294,-0.19679624377407512,0809,0708,3.0,83.0,-0.05177364273503765,False,,
0809,Aston Villa,0.495633824480243,-0.1247431363717749,0.5746430696164596,-0.12717065397818295,0.7018137235946426,0.6203769608520179,0809,0708,6.0,60.0,0.05347261645552674,False,,
0809,Blackburn,0.307006363820516,-0.040955275977726094,0.7176070574538519,-0.13394537521718947,0.8515524326710413,0.3479616397982421,0809,0708,7.0,58.0,-0.0987364015390073,False,,
0809,Bolton,-0.26223551747513685,0.032679225945612796,-0.1777513277441416,0.0059556312384919236,-0.1837069589826335,-0.29491474342074964,0809,0708,16.0,37.0,-0.04654601534026238,False,,
0809,Chelsea,0.3200826194365132,-0.05421338692111569,0.2045730354604606,-0.017114136764033575,0.2216871722244942,0.37429600635762894,0809,0708,2.0,85.0,0.1267809117574304,False,,
0809,Everton,-0.12328585889982395,0.04448572678831906,1.1321983964727262,-0.1831310155531581,1.3153294120258843,-0.16777158568814302,0809,0708,5.0,65.0,-0.5962503024825481,False,,
0809,Fulham,-0.31763185449152487,0.048794099806979435,0.010744609377372205,-0.023351269475062872,0.03409587885243508,-0.36642595429850433,0809,0708,17.0,36.0,0.26426396230616866,False,,
0809,Hull,0.4370178023996644,-0.17488974074226815,0.5972391589432305,-0.2158847600327315,0.813123918975962,0.6119075431419325,,,,,,True,,
0809,Liverpool,-0.8849501371783358,0.008698086620351382,-1.2410558445976365,0.10615358446509196,-1.3472094290627286,-0.8936482237986872,0809,0708,4.0,76.0,-0.040060542537802425,False,,
0809,Man City,1.2767983795472064,-0.1470066363665703,1.553268731458571,-0.1856818256291511,1.738950557087722,1.4238050159137767,0809,0708,9.0,55.0,-0.05599164313183083,False,,
0809,Man United,-0.35598185414709826,0.05956543561765069,-0.4116014548003546,0.08577474569930746,-0.497376200499662,-0.415547289764749,0809,0708,1.0,87.0,0.27992405525072656,False,,
0809,Middlesbrough,0.1937921953433176,-0.02791143921018418,0.24650599451128444,-0.07689327110270994,0.32339926561399435,0.22170363455350178,0809,0708,13.0,42.0,0.6894015584448621,False,,
0809,Newcastle,-0.2467610957221488,0.07227049461484068,-0.11671361542412433,0.03142968264346515,-0.14814329806758947,-0.31903159033698947,0809,0708,12.0,43.0,0.3590928182782204,False,,
0809,Portsmouth,0.34479515170061686,-0.0186722987491962,0.6331132767768423,-0.09412143904030565,0.7272347158171479,0.36346745044981305,0809,0708,8.0,57.0,-0.42657328782876863,False,,
0809,Stoke,0.3299319214639634,-0.022667210549604442,0.6820507693653383,-0.10906792211221313,0.7911186914775514,0.35259913201356785,,,,,,True,,
0809,Sunderland,0.1772138209657327,0.020042165832105982,0.010706422974809024,0.022718419672984463,-0.01201199669817544,0.15717165513362674,0809,0708,15.0,39.0,0.08505046224834521,False,,
0809,Tottenham,-0.6332351360019528,-0.002995433300540487,-0.19809536176961084,-0.08285976921703304,-0.1152355925525778,-0.6302397027014123,0809,0708,11.0,46.0,-0.42459246628998887,False,,
0809,West Brom,0.15246016033437818,0.08440233418189266,-0.48666207009372947,0.17016647461484877,-0.6568285447085782,0.06805782615248551,,,,,,True,,
0809,West Ham,0.9649761403732137,-0.14484451292011485,1.6142906195271562,-0.27748695055961337,1.8917775700867696,1.1098206532933286,0809,0708,10.0,49.0,-0.07171126400574956,False,,
0809,Wigan,0.612258977733668,-0.12401013501010671,0.2580443940961325,-0.07876009962612411,0.3368044937222566,0.7362691127437747,0809,0708,14.0,40.0,-0.062092346832972635,False,,
0910,Arsenal,0.8659256055104786,-0.19960444903757824,0.9101197616682951,-0.16907781765991553,1.0791975793282107,1.0655300545480568,0910,0809,4.0,72.0,0.9658405856311039,False,,
0910,Aston Villa,-0.011895663833032736,-0.06288223608482048,-0.00108442819001775,-0.06437733040958575,0.063292902219568,0.050986572251787744,0910,0809,6.0,62.0,-0.16442481356066016,False,,
0910,Birmingham,-0.47911098460211843,0.04208934299440831,-1.0353130219083422,0.12639001743606643,-1.1617030393444086,-0.5212003275965267,,,,,,True,,
0910,Blackburn,-0.11466872026940773,0.05275180416567638,0.009915634157364739,0.00735743076843328,0.0025582033889314584,-0.16742052443508412,0910,0809,13.0,41.0,-0.24443636453386983,False,,
0910,Bolton,0.21770603611309325,-0.033827435868021304,0.40039738590708907,-0.09013124598033947,0.49052863188742857,0.25153347198111453,0910,0809,14.0,41.0,-0.05816859988970064,False,,
0910,Burnley,-0.07327885489597179,0.016505669471953657,-1.0417747296808102,0.17314722245936254,-1.2149219521401728,-0.08978452436792544,,,,,,True,,
0910,Chelsea,-0.5804157196300607,0.040501774671154296,-0.7597421916996115,0.12424807751797397,-0.8839902692175855,-0.620917494301215,0910,0809,3.0,83.0,0.24722201339280775,False,,
0910,Everton,-0.6008793797195776,-0.009000517644669838,-0.02188416390850619,-0.10111898884930834,0.07923482494080215,-0.5918788620749078,0910,0809,5.0,63.0,0.5016572383544842,False,,
0910,Fulham,-0.21292955272421774,0.047402937356477826,-0.17927998687222138,0.020380531572629527,-0.19966051844485092,-0.2603324900806956,0910,0809,7.0,53.0,0.4833747473375837,False,,
0910,Hull,-0.022643350883303215,0.02543662059160347,0.02243063359421882,-0.027144999361634337,0.049575632955853155,-0.04807997147490668,0910,0809,17.0,35.0,-0.5558647578638464,False,,
0910,Liverpool,1.0426031468785473,-0.10272809225950807,1.7107765637743741,-0.223520530653355,1.9342970944277291,1.1453312391380552,0910,0809,2.0,86.0,1.1586060043924327,False,,
0910,Man City,0.30714879144723933,-0.20659689054377628,0.2895992057982564,-0.1692038897051702,0.4588030955034266,0.5137456819910156,0910,0809,10.0,50.0,-0.1603099490488332,False,,
0910,Man United,0.2943989393846263,-0.021400245188927497,0.5127277511870341,-0.03613338856200998,0.548861139749044,0.3157991845735538,0910,0809,1.0,90.0,0.08956532403837181,False,,
0910,Portsmouth,-0.2904909888165637,0.11490090851850464,-0.1486261506105909,0.046201709256148915,-0.1948278598667398,-0.40539189733506836,0910,0809,15.0,41.0,-0.2695335546205833,False,,
0910,Stoke,-0.004888817044510422,0.0875775510713596,-0.12289050989506356,0.076959559984637,-0.19985006987970055,-0.09246636811587003,0910,0809,11.0,45.0,0.01371849242193749,False,,
0910,Sunderland,0.06493984552426907,-0.04022726980384979,0.25759180114154695,-0.0830968084469233,0.34068860958847025,0.10516711532811886,0910,0809,16.0,36.0,-0.2738788135860065,False,,
