player,pos,team,cost,own,gw,mean,solio,blended,src,sd,defcon_ev,cs_ev,p5,median,p95,opponent,is_home,lam_for,lam_against,opp_att_strength,opp_def_strength,opp_att_rank,opp_def_rank,own_att_strength,own_def_strength,attack_ease,clean_sheet_prob,player_code,cold_start,minutes_prior,p_start_prior,npxgi_rate90,xa_rate90,defcon_rate90,pen_xg90,exp_minutes_src,npxgi_alpha,npxgi_beta,xa_alpha,xa_beta,defcon_alpha,defcon_beta,start_a,start_b,sub_app_rate,exp_minutes,pen_order,fk_order,corner_order
Hackney,MID,Everton,5.5,0.3,4,1.695,,1.695,model,2.785,0.108,0.129,0.0,0.0,8.358,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,244860,True,0.0,0.4735454664759691,0.22393763537834674,0.10479031054794619,8.189865176177413,0.0,positional fallback,0.3359064530675201,1.5,0.15718546582191928,1.5,12.28479776426612,1.5,2.841272798855815,3.1587272011441856,0.0,83.1,,,
Meslier,GK,Arsenal,5.0,0.1,4,1.692,,1.692,model,2.584,0.0,0.923,0.0,0.0,6.51,Sunderland,0,1.5512935953941966,0.7286258357842853,-0.20262032259882085,0.04642591236869285,17,4,0.2714723575117312,0.5445571299369384,1.0765699721964865,0.4825716673890516,437495,True,0.0,0.40399060578997387,0.003230950526872913,0.0030029169843174253,2.7050330449672813,0.0,positional fallback,0.00484642579030937,1.5,0.004504375476476138,1.5,4.057549567450922,1.5,2.4239436347398433,3.576056365260157,0.0,89.9,,,
Giles,DEF,Hull,4.0,0.7,4,1.688,,1.688,model,2.328,0.849,0.18,0.0,1.0,6.358,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,232351,True,0.0,0.5588123407653942,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,3.3528740445923653,2.6471259554076347,0.0,87.5,,1.0,2.0
Furo,FWD,Brentford,4.5,0.8,4,1.686,,1.686,model,3.157,0.009,0.0,0.0,0.0,7.353,Bournemouth,0,1.407682837781263,1.7467412271568197,0.10826347076159326,-0.05559135062668036,6,14,0.06619017754922284,-0.025658339285556685,0.9769066784205682,0.1743411569662496,593174,True,0.0,0.43687489188664635,0.34296177814343637,0.04848105506296637,4.432345205189561,0.0,positional fallback,0.5144426672151545,1.5,0.07272158259444955,1.5,6.648517807784342,1.5,2.6212493513198782,3.378750648680122,0.0,81.5,,,
McConnell,MID,Liverpool,4.5,0.2,4,1.681,,1.681,model,3.159,0.099,0.136,0.0,0.0,8.358,Fulham,1,1.7851047934009876,1.152250961566727,-0.09520514737496588,-0.0035171594464234145,14,9,0.1540094947008591,-0.01817713701313463,1.2388307561543004,0.3159248337510413,491501,True,0.0,0.4399089870298966,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.6394539221793796,3.36054607782062,0.0,83.1,,,
Tsimikas,DEF,Liverpool,5.0,0.1,4,1.68,,1.68,model,2.769,0.005,0.382,0.0,1.0,6.408,Fulham,1,1.7851047934009876,1.152250961566727,-0.09520514737496588,-0.0035171594464234145,14,9,0.1540094947008591,-0.01817713701313463,1.2388307561543004,0.3159248337510413,214285,False,416.5,0.4660194174757281,0.20490606357403618,0.15418039355355712,3.654171489626925,0.0,player history,1.2785000000000002,6.239444444444445,0.9620000000000001,6.239444444444445,22.799999999999997,6.239444444444445,4.8,5.5,0.5555555555555556,84.71649484536081,,,
Alleyne,DEF,Man City,5.0,0.0,4,1.67,,1.67,model,3.28,0.195,0.487,0.0,0.0,8.358,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,494307,True,0.0,0.3938630078926347,0.10929484697170254,0.05490770670932502,8.421520428158146,0.0,positional fallback,0.1639422704575538,1.5,0.08236156006398754,1.5,12.63228064223722,1.5,2.363178047355808,3.6368219526441923,0.0,87.5,,,
Costinha,DEF,Brighton,4.5,0.0,4,1.662,,1.662,model,3.003,0.2,0.574,0.0,0.0,7.896,Coventry,0,1.6237542717836768,1.0983965708953143,-0.24714999866925966,-0.2569973557142033,18,18,0.002114258889398704,0.0903677300833893,1.1268563838709567,0.3334052470138491,451490,True,0.0,0.3862747784253992,0.09257432739252648,0.046507627377875595,8.421520428158146,0.0,positional fallback,0.13886149108878973,1.5,0.0697614410668134,1.5,12.63228064223722,1.5,2.317648670552395,3.6823513294476045,0.0,87.5,,,
Rodríguez,FWD,Bournemouth,6.0,0.3,4,1.655,,1.655,model,3.635,0.011,0.0,0.0,0.0,7.353,Brentford,1,1.7467412271568197,1.407682837781263,0.06619017754922284,-0.025658339285556685,7,12,0.10826347076159326,-0.05559135062668036,1.2122071282559677,0.24470965868369163,561245,True,0.0,0.39581087239437646,0.3845094383407031,0.05435422965596339,4.432345205189561,0.0,positional fallback,0.5767641575110547,1.5,0.08153134448394508,1.5,6.648517807784342,1.5,2.3748652343662586,3.625134765633741,0.0,81.5,,,
Lewis,DEF,Man City,4.5,0.2,4,1.652,,1.652,model,2.634,0.001,0.401,0.0,1.0,6.946,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,477064,False,1346.5,0.5,0.1689567065935425,0.10987460688631395,2.8873036163457173,0.0,player history,2.2763161619999996,13.472777777777777,1.4803161619999998,13.472777777777777,38.89999999999999,13.472777777777777,11.799999999999999,11.799999999999999,0.39285714285714285,86.53553299492386,,,
Lukić,MID,Ipswich,5.0,0.1,4,1.649,,1.649,model,1.936,0.017,0.106,0.0,2.0,5.627,Crystal Palace,0,0.9495962518301625,1.709723419075952,-0.18395913903091154,0.0026400553296110373,16,8,-0.2756852033521451,-0.2873076154141813,0.6590027919060087,0.18091582356365657,212314,False,2907.5,0.68475073313783,0.18133819121136535,0.08759998494306474,5.985034161153889,0.0,player history,4.6447762809999995,25.613888888888887,2.2437762809999997,25.613888888888887,153.3,25.613888888888887,23.349999999999998,10.749999999999996,0.2441860465116279,85.35,,,
Coyle,DEF,Hull,4.0,0.6,4,1.644,,1.644,model,2.314,0.825,0.185,0.0,0.0,6.358,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,193278,True,0.0,0.5418043065879715,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,3.2508258395278293,2.7491741604721707,0.0,87.5,,,
Esse,MID,Crystal Palace,5.0,0.1,4,1.632,,1.632,model,3.365,0.131,0.159,0.0,0.0,8.358,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,606921,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Hughes,DEF,Hull,4.0,0.6,4,1.625,,1.625,model,2.37,0.802,0.177,0.0,0.0,5.358,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,501902,True,0.0,0.5418043065879715,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,3.2508258395278293,2.7491741604721707,0.0,87.5,,,2.0
Clarke,MID,Ipswich,5.5,0.3,4,1.62,,1.62,model,2.184,0.0,0.06,0.0,1.0,7.358,Crystal Palace,0,0.9495962518301625,1.709723419075952,-0.18395913903091154,0.0026400553296110373,16,8,-0.2756852033521451,-0.2873076154141813,0.6590027919060087,0.18091582356365657,443261,False,585.0,0.3618421052631579,0.21668874172185432,0.10682119205298013,3.3377483443708615,0.1,player history,1.6360000000000001,7.55,0.8065,7.55,25.200000000000003,7.55,5.5,9.7,0.6875,78.3803738317757,1.0,,
Aznou,DEF,Everton,4.0,0.2,4,1.618,,1.618,model,2.763,0.215,0.513,0.0,0.0,6.358,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,499300,True,0.0,0.44460107984691916,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.667606479081515,3.3323935209184854,0.0,87.5,,,
Oriola,MID,Brighton,4.5,0.2,4,1.618,,1.618,model,2.858,0.126,0.159,0.0,0.0,5.627,Coventry,0,1.6237542717836768,1.0983965708953143,-0.24714999866925966,-0.2569973557142033,18,18,0.002114258889398704,0.0903677300833893,1.1268563838709567,0.3334052470138491,556637,True,0.0,0.4399089870298966,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.6394539221793796,3.36054607782062,0.0,83.1,,,
Mazraoui,DEF,Man United,4.5,0.8,4,1.617,,1.617,model,2.211,0.015,0.49,0.0,1.0,6.358,Man City,1,1.4447863373796026,1.7003152032347495,0.34937094255506673,0.2997093233993791,1,2,0.2414384945073154,0.03815348189021553,1.0026558426339527,0.1826259506891497,230001,False,2401.0,0.5881481481481481,0.07379996438201672,0.04821684037524992,4.475316553032244,0.0,player history,1.5995732280000001,21.674444444444443,1.0450732280000001,21.674444444444443,96.99999999999999,21.674444444444443,19.849999999999998,13.900000000000002,0.3058823529411765,82.76442307692307,,,
Fletcher,MID,Man United,4.5,0.3,4,1.615,,1.615,model,2.836,0.098,0.1,0.0,0.0,5.627,Man City,1,1.4447863373796026,1.7003152032347495,0.34937094255506673,0.2997093233993791,1,2,0.2414384945073154,0.03815348189021553,1.0026558426339527,0.1826259506891497,519913,True,0.0,0.4718983811850829,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.8313902871104975,3.168609712889502,0.0,83.1,,,
Latibeaudiere,DEF,Coventry,4.0,0.1,4,1.61,,1.61,model,2.764,0.467,0.395,0.0,0.0,7.358,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,204813,True,0.0,0.40534803186529067,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.432088191191744,3.567911808808256,0.0,87.5,,,
Henderson,MID,Chelsea,5.0,0.0,4,1.608,,1.608,model,2.448,0.091,0.135,0.0,1.0,6.627,Hull,1,2.7612290378841533,0.8096318279179818,-0.4634137271367569,-0.46420343043910733,20,20,0.11976511913229088,-0.02705992349099506,1.916243499856452,0.44502188069749266,56979,False,1911.0,0.43465909090909094,0.14981479341295018,0.11337142711326739,8.581824967344655,0.0,player history,2.676191593,17.863333333333333,2.0251915929999997,17.863333333333333,153.3,17.863333333333333,10.866477272727273,14.133522727272727,0.40625,82.53724696356275,,,
N.Gonzalez,MID,Man City,5.5,0.1,4,1.604,,1.604,model,2.242,0.139,0.113,0.0,1.0,5.627,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,465694,False,1942.5,0.5769881556683587,0.13265916077312473,0.07390168263230558,9.354809019788311,0.0,player history,2.402236303,18.10833333333333,1.338236303,18.10833333333333,169.39999999999998,18.10833333333333,17.049999999999997,12.499999999999998,0.2465753424657534,82.24889705882353,,,
Lavia,MID,Chelsea,5.0,0.1,4,1.589,,1.589,model,2.419,0.003,0.074,0.0,1.0,7.358,Hull,1,2.7612290378841533,0.8096318279179818,-0.4634137271367569,-0.46420343043910733,20,20,0.11976511913229088,-0.02705992349099506,1.916243499856452,0.44502188069749266,514356,False,774.5,0.2835051546391753,0.1777618850089269,0.10523217990518992,5.662747029489626,0.0,player history,1.6041034989999998,9.023888888888889,0.949603499,9.023888888888889,51.1,9.023888888888889,5.500000000000001,13.899999999999997,0.6818181818181818,78.24018691588785,,,
Mount,MID,Man United,5.5,0.1,4,1.586,,1.586,model,2.311,0.007,0.045,0.0,1.0,7.358,Man City,1,1.4447863373796026,1.7003152032347495,0.34937094255506673,0.2997093233993791,1,2,0.2414384945073154,0.03815348189021553,1.0026558426339527,0.1826259506891497,184341,False,1320.5,0.3570159857904085,0.33036975013187087,0.1309809612508896,7.279273244861221,0.0,player history,4.384190123,13.270555555555555,1.7381901229999999,13.270555555555555,96.6,13.270555555555555,10.049999999999999,18.1,0.5797101449275363,76.87034883720929,,3.0,
Walle Egeli,FWD,Ipswich,4.5,2.1,4,1.585,,1.585,model,2.42,0.005,0.0,0.0,2.0,7.353,Crystal Palace,0,0.9495962518301625,1.709723419075952,-0.18395913903091154,0.0026400553296110373,16,8,-0.2756852033521451,-0.2873076154141813,0.6590027919060087,0.18091582356365657,557012,True,0.0,0.5223212695699564,0.34296177814343637,0.04848105506296637,4.432345205189561,0.0,positional fallback,0.5144426672151545,1.5,0.07272158259444955,1.5,6.648517807784342,1.5,3.1339276174197384,2.8660723825802616,0.0,81.5,,,
Greaves,DEF,Ipswich,4.0,0.7,4,1.582,,1.582,model,2.276,0.001,0.517,0.0,1.0,6.358,Crystal Palace,0,0.9495962518301625,1.709723419075952,-0.18395913903091154,0.0026400553296110373,16,8,-0.2756852033521451,-0.2873076154141813,0.6590027919060087,0.18091582356365657,449429,False,1102.5,0.8156862745098039,0.07447084233261339,0.01930885529157668,1.9697624190064793,0.0,player history,0.8619999999999999,11.575,0.22350000000000003,11.575,22.799999999999997,11.575,10.399999999999999,2.3499999999999996,0.04,89.19491525423729,,,
Koumas,MID,Liverpool,5.0,0.0,4,1.582,,1.582,model,3.334,0.143,0.125,0.0,0.0,8.358,Fulham,1,1.7851047934009876,1.152250961566727,-0.09520514737496588,-0.0035171594464234145,14,9,0.1540094947008591,-0.01817713701313463,1.2388307561543004,0.3159248337510413,514514,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Tanaka,MID,Leeds,5.0,0.3,4,1.58,,1.58,model,2.277,0.109,0.07,0.0,1.0,7.358,Newcastle,1,1.5525954995280835,1.40393840892377,0.030854803261021555,-0.06096728233925829,9,15,-0.0462122466265176,-0.08963999810273936,1.077473470348856,0.24562767424074067,248056,False,1307.0,0.3837638376383763,0.22369458687652966,0.10512761919993248,9.729935015613131,0.0,player history,2.945063511,13.165555555555555,1.384063511,13.165555555555555,128.1,13.165555555555555,10.399999999999999,16.700000000000003,0.48484848484848486,79.75536723163842,,,4.0
Nørgaard,MID,Everton,5.0,0.7,4,1.579,,1.579,model,2.222,0.0,0.12,0.0,1.0,7.358,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,128295,False,1515.5,0.48674242424242425,0.19634787374985913,0.060724024330315214,2.4615847015065566,0.0,player history,2.903439642,14.787222222222221,0.897939642,14.787222222222221,36.400000000000006,14.787222222222221,12.85,13.549999999999997,0.265625,85.7627358490566,,,
Nyoni,MID,Liverpool,5.0,0.1,4,1.578,,1.578,model,3.169,0.093,0.125,0.0,0.0,8.358,Fulham,1,1.7851047934009876,1.152250961566727,-0.09520514737496588,-0.0035171594464234145,14,9,0.1540094947008591,-0.01817713701313463,1.2388307561543004,0.3159248337510413,591386,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Gannon-Doak,MID,Bournemouth,5.0,0.1,4,1.577,,1.577,model,3.154,0.092,0.104,0.0,0.0,8.358,Brentford,1,1.7467412271568197,1.407682837781263,0.06619017754922284,-0.025658339285556685,7,12,0.10826347076159326,-0.05559135062668036,1.2122071282559677,0.24470965868369163,496208,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
Bailey,MID,Aston Villa,5.5,0.1,4,1.569,,1.569,model,2.394,0.003,0.069,0.0,1.0,7.358,Nott'm Forest,1,1.6460435947656555,1.1231971029985721,-0.07796460427186737,-0.016886877012869297,12,10,0.05576938240209805,0.02468029496173978,1.1423247748281755,0.3252383102667806,215711,False,1021.5,0.336864406779661,0.34606932681589764,0.22071528387391506,5.37231612608497,0.0,player history,3.787728782,10.945,2.4157287820000004,10.945,58.8,10.945,7.949999999999999,15.649999999999999,0.5892857142857143,76.31478873239436,,,2.0
Belloumi,MID,Hull,5.0,0.5,4,1.568,,1.568,model,2.379,0.119,0.043,0.0,2.0,5.627,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,540324,True,0.0,0.5231855881354727,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,3.1391135288128362,2.8608864711871638,0.0,83.1,,2.0,3.0
Drakes-Thomas,MID,Crystal Palace,4.5,0.1,4,1.56,,1.56,model,2.927,0.116,0.174,0.0,0.0,6.627,Ipswich,1,1.709723419075952,0.9495962518301625,-0.2756852033521451,-0.2873076154141813,19,19,-0.18395913903091154,0.0026400553296110373,1.1865174324210102,0.38689720096099167,672492,True,0.0,0.40007702785129157,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.4004621671077495,3.599537832892251,0.0,83.1,,,
Kovačić,MID,Man City,5.5,0.0,4,1.558,,1.558,model,2.372,0.0,0.096,0.0,1.0,7.358,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,91651,False,1226.0,0.491725768321513,0.23973423321219647,0.14508346207232764,3.0154227973763525,0.0,player history,3.0052017990000004,12.535555555555554,1.8187017990000003,12.535555555555554,37.800000000000004,12.535555555555554,10.399999999999999,10.749999999999998,0.3877551020408163,84.0774011299435,,,
Neave,FWD,Newcastle,4.5,0.7,4,1.555,,1.555,model,3.038,0.012,0.0,0.0,0.0,7.353,Leeds,0,1.40393840892377,1.5525954995280835,-0.0462122466265176,-0.08963999810273936,11,16,0.030854803261021555,-0.06096728233925829,0.974308111854593,0.21169779860945745,599303,True,0.0,0.4280838862142497,0.34296177814343637,0.04848105506296637,4.432345205189561,0.0,positional fallback,0.5144426672151545,1.5,0.07272158259444955,1.5,6.648517807784342,1.5,2.568503317285498,3.4314966827145015,0.0,81.5,,,
Ndoye,MID,Nott'm Forest,5.5,0.5,4,1.555,,1.555,model,2.06,0.049,0.066,0.0,1.0,5.627,Aston Villa,0,1.1231971029985721,1.6460435947656555,0.05576938240209805,0.02468029496173978,8,6,-0.07796460427186737,-0.016886877012869297,0.7794786734996344,0.1928112409610013,456512,False,1167.0,0.39301310043668125,0.21929356345569972,0.12133606966602264,7.6511178581286226,0.0,player history,2.6483352680000003,12.076666666666666,1.465335268,12.076666666666666,92.39999999999999,12.076666666666666,9.0,13.899999999999999,0.5185185185185185,80.48853503184714,,,3.0
George,MID,Everton,5.5,0.2,4,1.554,,1.554,model,2.053,0.007,0.051,0.0,1.0,6.627,Tottenham,0,1.2318773210775669,1.3965486622016985,-0.08276055477367329,-0.09297374902858409,13,17,-0.10152256896394296,0.008443134987026318,0.8549007984300737,0.2474495237538687,550615,False,440.0,0.20053475935828877,0.3476065020415225,0.20373106951557093,6.430795847750864,0.0,player history,2.232406202,6.4222222222222225,1.308406202,6.4222222222222225,41.3,6.4222222222222225,3.75,14.95,0.7857142857142857,78.19146341463414,,,
Fábio Vieira,MID,Arsenal,5.5,0.0,4,1.553,,1.553,model,2.921,0.102,0.192,0.0,0.0,7.627,Sunderland,0,1.5512935953941966,0.7286258357842853,-0.20262032259882085,0.04642591236869285,17,4,0.2714723575117312,0.5445571299369384,1.0765699721964865,0.4825716673890516,438098,True,0.0,0.3755508017988602,0.22393763537834674,0.10479031054794619,8.189865176177413,0.0,positional fallback,0.3359064530675201,1.5,0.15718546582191928,1.5,12.28479776426612,1.5,2.253304810793161,3.7466951892068385,0.0,83.1,,,
G.Jesus,FWD,Arsenal,6.0,0.4,4,1.552,,1.552,model,2.466,0.0,0.0,0.0,1.0,6.353,Sunderland,0,1.5512935953941966,0.7286258357842853,-0.20262032259882085,0.04642591236869285,17,4,0.2714723575117312,0.5445571299369384,1.0765699721964865,0.4825716673890516,205651,False,719.5,0.1893491124260355,0.536001197104634,0.07986470127318557,4.083241775996899,0.0,player history,4.607525846000001,8.59611111111111,0.6865258460000001,8.59611111111111,35.1,8.59611111111111,4.8,20.55,0.6065573770491803,80.62371134020617,,,
Piroe,FWD,Leeds,5.0,0.5,4,1.548,,1.548,model,3.035,0.007,0.0,0.0,0.0,7.353,Newcastle,1,1.5525954995280835,1.40393840892377,0.030854803261021555,-0.06096728233925829,9,15,-0.0462122466265176,-0.08963999810273936,1.077473470348856,0.24562767424074067,235826,True,0.0,0.4129248569227777,0.35631380362458526,0.050368496532560626,4.432345205189561,0.0,positional fallback,0.5344707054368779,1.5,0.07555274479884094,1.5,6.648517807784342,1.5,2.477549141536666,3.522450858463334,0.0,81.5,3.0,,
Mason-Clark,MID,Coventry,5.5,0.3,4,1.544,,1.544,model,2.602,0.089,0.098,0.0,0.0,5.627,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,241293,True,0.0,0.4735454664759691,0.22393763537834674,0.10479031054794619,8.189865176177413,0.0,positional fallback,0.3359064530675201,1.5,0.15718546582191928,1.5,12.28479776426612,1.5,2.841272798855815,3.1587272011441856,0.0,83.1,,,
Longstaff,MID,Leeds,5.0,0.2,4,1.538,,1.538,model,2.195,0.028,0.064,0.0,1.0,6.627,Newcastle,1,1.5525954995280835,1.40393840892377,0.030854803261021555,-0.06096728233925829,9,15,-0.0462122466265176,-0.08963999810273936,1.077473470348856,0.24562767424074067,180135,False,1396.0,0.3285939968404423,0.237266867944195,0.12967385960551636,7.374919820397691,0.0,player history,3.2879915299999998,13.857777777777777,1.7969915300000001,13.857777777777777,102.2,13.857777777777777,10.399999999999999,21.25,0.5949367088607594,84.67062146892656,,2.0,3.0
Torp,MID,Coventry,5.5,0.2,4,1.536,,1.536,model,2.591,0.102,0.1,0.0,0.0,8.358,Brighton,1,1.0983965708953143,1.6237542717836768,0.002114258889398704,0.0903677300833893,10,3,-0.24714999866925966,-0.2569973557142033,0.7622675483869328,0.19715712648517086,226965,True,0.0,0.44123633268750656,0.22393763537834674,0.10479031054794619,8.189865176177413,0.0,positional fallback,0.3359064530675201,1.5,0.15718546582191928,1.5,12.28479776426612,1.5,2.6474179961250393,3.3525820038749603,0.0,83.1,2.0,1.0,2.0
Bendito Mantato,MID,Man United,4.5,0.2,4,1.532,,1.532,model,2.877,0.096,0.091,0.0,0.0,5.627,Man City,1,1.4447863373796026,1.7003152032347495,0.34937094255506673,0.2997093233993791,1,2,0.2414384945073154,0.03815348189021553,1.0026558426339527,0.1826259506891497,576620,True,0.0,0.4399089870298966,0.17809873519035638,0.08334026452169312,8.189865176177413,0.0,positional fallback,0.2671481027855346,1.5,0.12501039678253967,1.5,12.28479776426612,1.5,2.6394539221793796,3.36054607782062,0.0,83.1,,,
Monga,MID,Man City,5.0,0.0,4,1.529,,1.529,model,3.306,0.107,0.085,0.0,0.0,8.358,Man United,0,1.7003152032347495,1.4447863373796026,0.2414384945073154,0.03815348189021553,3,5,0.34937094255506673,0.2997093233993791,1.1799882991243513,0.2357964520618185,649208,True,0.0,0.3752869515953337,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.2517217095720024,3.748278290427998,0.0,83.1,,,
Amass,DEF,Man United,4.0,0.2,4,1.528,,1.528,model,2.746,0.323,0.376,0.0,0.0,6.896,Man City,1,1.4447863373796026,1.7003152032347495,0.34937094255506673,0.2997093233993791,1,2,0.2414384945073154,0.03815348189021553,1.0026558426339527,0.1826259506891497,577974,True,0.0,0.44460107984691916,0.07801611962658755,0.039193853450065874,8.421520428158146,0.0,positional fallback,0.11702417943988133,1.5,0.05879078017509881,1.5,12.63228064223722,1.5,2.667606479081515,3.3323935209184854,0.0,87.5,,,
Destan,FWD,Hull,4.5,2.4,4,1.527,,1.527,model,2.354,0.007,0.0,0.0,2.0,7.353,Chelsea,0,0.8096318279179818,2.7612290378841533,0.11976511913229088,-0.02705992349099506,5,13,-0.4634137271367569,-0.46420343043910733,0.5618699884141306,0.06321402816118195,500957,True,0.0,0.5371715231270648,0.34296177814343637,0.04848105506296637,4.432345205189561,0.0,positional fallback,0.5144426672151545,1.5,0.07272158259444955,1.5,6.648517807784342,1.5,3.223029138762389,2.776970861237611,0.0,81.5,,,
Kostoulas,FWD,Brighton,5.5,0.3,4,1.525,,1.525,model,2.392,0.01,0.0,0.0,1.0,6.353,Coventry,0,1.6237542717836768,1.0983965708953143,-0.24714999866925966,-0.2569973557142033,18,18,0.002114258889398704,0.0903677300833893,1.1268563838709567,0.3334052470138491,647850,False,351.0,0.14406779661016952,0.5529588356020941,0.1227668635253054,7.469458987783594,0.0,player history,3.1684541279999996,5.73,0.703454128,5.73,42.8,5.73,3.4,20.199999999999996,0.6785714285714286,79.94155844155844,,,
Arrizabalaga,GK,Arsenal,5.0,0.1,4,1.523,,1.523,model,2.483,0.0,0.81,0.0,0.0,6.51,Sunderland,0,1.5512935953941966,0.7286258357842853,-0.20262032259882085,0.04642591236869285,17,4,0.2714723575117312,0.5445571299369384,1.0765699721964865,0.4825716673890516,109745,False,1485.0,0.534516765285996,0.006312624329896907,0.0028074696907216495,0.0,0.0,player history,0.09184868399999999,14.549999999999999,0.040848683999999996,14.549999999999999,0.0,14.549999999999999,13.549999999999997,11.8,0.0,89.97432432432433,,,
Yohanna,MID,Brighton,5.0,0.1,4,1.518,,1.518,model,2.964,0.116,0.131,0.0,0.0,8.358,Coventry,0,1.6237542717836768,1.0983965708953143,-0.24714999866925966,-0.2569973557142033,18,18,0.002114258889398704,0.0903677300833893,1.1268563838709567,0.3334052470138491,700308,True,0.0,0.400505496938252,0.19982660674671937,0.09350769530701131,8.189865176177413,0.0,positional fallback,0.29973991012007906,1.5,0.14026154296051696,1.5,12.28479776426612,1.5,2.403032981629512,3.596967018370488,0.0,83.1,,,
